Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
205.122,466897,551,981876,1.17E+11,155,266179.66,320234,5.60E+11,0.0118916,9.43109,4247024.678,29623924385,10.29,4.4,4381817.76,2416.368108,16336212.5,7301555467,4026467.262,1813.39,35.1722,223328626,12.56859076,478.8681085,497,22791.76,2066,0.3063,84417,53330809,555.44,0.246504,15.0309,50.7808
213.016,467039,604,974526,1.17E+11,142,276759.86,292129,5.60E+11,0.0121379,7.9825,4274860.982,30837951406,11.82,4.57,4094699.54,2169.377242,16337987.5,6131986457,3248734.547,1887.5,35.5409,223620755,11.12412213,394.3772418,505,20996.78,2057,0.3059,77445,53408254,577.39,0.19887,15.079,50.8362
216.888,467203,528,971321,1.17E+11,164,286541.56,316575,5.60E+11,0.015379,9.70603,4314627.131,31971407574,11.24,4.73,4868206.46,2488.05674,16340037.5,5572415305,2847965.791,1956.63,34.4179,223937330,8.90283071,438.0567398,606,17419.55,1930,0.3056,65619,53473873,597.95,0.174321,15.1734,50.8539
219.905,467368,525,967220,1.17E+11,165,298246.94,354658,5.60E+11,0.0136654,10.9366,4342463.435,33322849268,10.36,4.93,4994639.15,2449.45718,16342100,5773176743,2831265.445,2039.08,35.2969,224291988,8.23307614,386.9571795,496,16787.9,2149,0.3054,37847,53511720,622.74,0.173273,15.2607,50.8895
201.153,467515,578,976775,1.17E+11,147,298080.45,320772,5.60E+11,0.0153115,7.57958,4274860.982,33345064727,11.55,4.93,4461780.12,2186.921996,16343937.5,4655229385,2281740.304,2040.21,34.2536,224612760,6.96674719,349.4219958,483,14213.63,2182,0.3051,55661,53567381,622.47,0.139629,15.3021,50.9298
183.678,467661,583,980481,1.17E+11,146,312970.56,331832,5.60E+11,0.0122095,2.31452,4179422.225,35053487681,11.71,5.17,4797842.8,2237.27806,16345762.5,7240427937,3376277.891,2144.5,34.4096,224944592,9.98817896,412.2780602,514,21419.65,2273,0.3045,119368,53686749,653,0.206579,15.3989,51.0376
193.604,467829,514,972750,1.18E+11,168,330665.71,368883,5.96E+11,0.0114323,7.16084,4365471.603,37086924346,11.05,5.45,5827477.07,2568.743447,16347862.5,9300605141,4099693.266,2268.61,39.7083,225313475,11.05066083,468.7434468,469,25069.64,2196,0.3038,121769,53808518,689.2,0.250807,15.4817,51.149
199.147,467983,544,977007,1.18E+11,154,356141.42,337300,5.96E+11,0.0133554,5.45919,4400811.961,39995340676,13.12,5.86,5865300.4,2397.689668,16349787.5,8656823110,3538842.672,2446.23,40.085,225650775,10.7662074,472.6896684,487,26336.62,2190,0.303,147970,53956488,741.21,0.216475,15.5017,51.2074
202.402,468146,533,976892,1.18E+11,163,344897.99,350697,5.96E+11,0.0141343,10.737,4525935.59,38785057236,12.2,5.67,6017728.97,2537.081497,16351825,8382420954,3534038.371,2371.91,41.4776,226001472,10.04072262,499.5814969,492,23815.69,2152,0.3024,119347,54075835,717.27,0.216156,15.6012,51.2133
203.877,468299,552,958704,1.18E+11,153,318136.06,333246,5.96E+11,0.0166988,7.10506,4521254.494,35820081858,11.9,5.22,5221903.27,2384.071472,16353737.5,6184433654,2823516.846,2190.33,39.1527,226334718,8.43956079,471.5714724,483,18485.42,2178,0.3016,144004,54219839,660.6,0.172682,15.6984,51.1559
208.861,468467,514,991469,1.18E+11,168,298754.84,331118,5.96E+11,0.0199413,8.261,4576075.581,33685338006,11.27,4.91,5403294.77,2623.557205,16355837.5,5406204435,2624969.986,2059.53,35.1127,226665836,8.37314496,523.5572045,647,17244.74,1971,0.3013,58165,54278004,620.54,0.160523,15.7839,51.0574
226.624,468632,525,978038,1.18E+11,165,312910.93,303810,5.96E+11,0.0151094,10.0881,4689779.976,35329628841,12.97,5.14,5369062.03,2485.918553,16357900,6051565017,2801922.88,2159.79,38.9837,226969646,9.52828793,423.4185529,637,20579.1,1841,0.3013,8808,54286812,650.74,0.171315,15.8393,51.0034
241.268,468783,575,977829,1.19E+11,151,328487.62,327067,5.96E+11,0.0197341,11.23,4748214.108,37134590853,12.58,5.39,5413614.31,2384.988703,16359787.5,5721124753,2520463.618,2269.87,38.7843,227296713,7.62223319,497.4887032,499,17301.48,2166,0.3006,129914,54416726,682.32,0.154095,15.8731,50.9741
251.77,468962,484,980658,1.19E+11,179,317875.28,348282,5.96E+11,0.0150863,13.6419,4794765.227,35988110367,11.4,5.22,6217741.56,2826.901491,16362025,8591793404,3906266.182,2199.49,39.3798,227644995,11.63222146,589.4014914,774,25584.95,1946,0.3003,73671,54490397,660.51,0.238776,15.9564,51.0778
253.042,469126,525,976593,1.19E+11,164,333161.26,320570,5.96E+11,0.0174238,13.8935,4837084.426,37769594226,13.08,5.46,6052283.56,2622.215678,16364075,7578662996,3283535.664,2308.08,39.72,227965565,9.76425685,572.2156779,576,22536.69,1955,0.2998,100860,54591257,691.96,0.20069,15.9845,51.1149
254.107,469296,507,977793,1.19E+11,170,347465.48,319518,5.96E+11,0.0169349,13.8448,4866707.865,39446306226,13.7,5.7,6495539.08,2694.987236,16366200,8110852631,3365177.859,2410.23,41.2336,228285083,10.15281627,569.9872356,587,24470.62,1880,0.2996,30370,54621627,722.1,0.205652,15.9125,51.1719
250.867,469442,580,982052,1.19E+11,146,356532.93,263977,5.96E+11,0.0166847,12.109,4837084.426,40524447336,17.3,5.86,5691321.48,2298.752937,16368025,7028817631,2838974.256,2475.83,44.1738,228549060,10.48807563,473.7529366,709,25966.69,1808,0.2995,26666,54648293,741.51,0.173475,15.9652,51.196
263.459,469634,448,981052,1.19E+11,192,364595.85,306401,5.96E+11,0.0166566,13.7292,4938650.503,41506394066,15.08,6.01,7458434.59,2941.661084,16370425,8243755132,3251397.24,2535.45,50.6205,228855461,10.02829593,541.6610837,959,25426.24,1596,0.3,-80309,54567984,760.63,0.198647,16.0847,51.2719
260.545,469795,529,982370,1.20E+11,161,363616.71,271739,6.79E+11,0.0123637,17.3473,5016434.728,41449772570,17.14,6,6208214.22,2452.211266,16372437.5,9002763350,3556043.161,2531.68,52.3471,229127200,12.90468401,439.7112655,789,32670.53,1688,0.3,44,54568028,759.5,0.217224,16.1848,51.3921
261.862,469959,525,962904,1.20E+11,164,385419.4,289433,6.79E+11,0.014627,23.6517,5167926.41,43993171821,17,6.36,6790813.21,2527.576016,16374487.5,8770812971,3264542.233,2686.69,55.9194,229416633,10.83602398,477.5760162,933,29113.04,1765,0.3001,-10410,54557618,806.28,0.199397,16.2542,51.4728
255.209,470110,571,991696,1.20E+11,151,411810.79,299875,6.79E+11,0.0208681,17.7023,5138261.831,47064391640,17.5,6.8,6896363.43,2399.636533,16376375,7051573112,2453642.799,2873.92,54.3771,229716508,8.04671555,512.1365332,741,23125.62,1986,0.2998,61184,54618802,861.6,0.149859,16.2357,51.4965
262.69,470275,526,992122,1.20E+11,165,388236.41,338586,6.79E+11,0.0251276,19.0589,5239558.746,44430770113,14.49,6.41,7396368.91,2726.510605,16378437.5,7166802364,2641885.889,2712.76,57.76,230055094,7.87137697,664.0106049,536,21353.16,2052,0.2996,42763,54661565,812.74,0.161343,16.0485,51.5167
259.385,470440,522,969813,1.20E+11,165,399585.27,307520,6.79E+11,0.0204186,17.4445,5315464.143,45790541115,16.56,6.61,7151084.98,2558.134162,16380500,6784130105,2426864.599,2795.43,59.261,230362614,7.93870719,495.6341623,581,22192.1,1864,0.2996,10290,54671855,837.51,0.148186,16.038,51.5388
266.944,470591,576,973539,1.20E+11,151,403016.74,281141,6.79E+11,0.0172667,19.9988,5425452.92,46240271662,18.43,6.67,6602591.67,2339.221017,16382387.5,7382956574,2615695.175,2822.56,59.8916,230643755,9.18579707,451.7210172,605,25927.46,1862,0.2996,15902,54687757,845.64,0.159693,16.0938,51.5661
246.526,470732,606,966442,1.20E+11,141,413273.4,252863,6.79E+11,0.0160021,15.6574,5292571.457,47470780844,21.21,6.85,6225876.9,2148.81026,16384150,6993447587,2413730.978,2897.36,54.7814,230896618,9.47491465,386.3102604,652,27452.24,1793,0.2997,-21675,54666082,868.34,0.147345,16.1682,51.5691
250.358,470878,591,945499,1.21E+11,146,423917.78,225164,6.79E+11,0.0154925,11.3116,5220268.568,48749258784,24.69,7.04,6497829.35,2184.100271,16385975,6894795959,2317531.733,2975.06,52.2299,231121782,9.77392911,359.1002714,956,29078.03,1542,0.3001,-61600,54604482,892.82,0.141456,16.1775,51.5861
248.71,471025,579,967604,1.21E+11,147,369950.77,270293,6.79E+11,0.0139632,8.21596,5138325.294,42593399591,17.7,6.15,5847733.91,2249.915898,16387812.5,7675600374,2953187.606,2599.09,49.4126,231392075,10.22554208,412.4158982,676,26577.1,1839,0.3,14253,54618735,779.73,0.180231,16.1939,51.5835
248.84,471166,604,977141,1.21E+11,141,386805.26,291997,6.79E+11,0.0145947,6.16001,5090123.368,44584724768,17.05,6.42,6094946.5,2240.533801,16389575,8908804546,3274922.544,2720.31,48.011,231684072,11.19460234,478.0338011,512,30452.79,2071,0.2994,126334,54745069,814.46,0.199847,16.2504,51.615
238.33,471307,613,969546,1.21E+11,141,353232.05,286667,6.79E+11,0.0139508,2.83961,4974438.746,40760994615,15.9,5.86,5513769.13,2217.26804,16391337.5,8105133546,3259340.963,2486.74,43.9622,231970739,11.04804069,454.7680405,544,27473.6,2033,0.299,72959,54818028,743.54,0.198873,16.2444,51.6665
239.207,471459,569,994361,1.21E+11,152,339119.04,292028,6.79E+11,0.0140523,0.926055,4911776.243,39181313016,14.97,5.63,5566469.99,2328.979241,16393237.5,7295282543,3052304.534,2390.09,41.7471,232262767,10.60531018,428.9792412,587,25347.65,1921,0.299,7132,54825160,714.64,0.186219,16.2377,51.703
236.59,471607,583,983037,1.21E+11,148,353863.31,271170,6.79E+11,0.0108676,1.2452,4897315.665,40933942863,16.95,5.89,5567176.2,2229.795973,16395087.5,8724490860,3494380.972,2496.72,39.6043,232533937,12.6475776,379.7959733,712,31577.46,1832,0.2991,-11507,54813653,746.77,0.213159,16.2941,51.7387
239.597,471752,589,985743,1.21E+11,145,374125.44,233700,7.12E+11,0.0135644,0.24018,4950512.174,43328808250,21.06,6.24,5604390.91,2120.866947,16396900,6006505782,2273039.085,2642.5,39.1289,232767637,9.06729927,308.366947,1071,23960.34,1612,0.2995,-69369,54744284,791.43,0.138645,16.0332,51.7078
231.769,471897,597,936092,1.22E+11,145,358664.73,209590,7.12E+11,0.0120181,-0.734127,4979607.72,41584675093,22.74,6,5304483.62,2091.797079,16398712.5,5892520152,2323686.398,2535.85,40.54,232977227,10.23093845,279.297079,994,25944.13,1445,0.3002,-126759,54617525,761.26,0.141716,15.9815,51.6986
234.812,472049,570,980361,1.22E+11,152,368238.76,270629,7.12E+11,0.0126941,-2.48968,5039261.734,42747048438,17.73,6.17,5960790.71,2286.955994,16400612.5,7944229724,3047935.193,2606.43,43.4687,233247856,11.0502076,386.9559943,717,28801.59,1780,0.3005,-43882,54573643,783.23,0.185866,15.7679,51.7592
227.428,472186,624,972729,1.22E+11,137,388115.51,270479,7.12E+11,0.0132432,-1.67832,5052025.489,45103769378,18.72,6.5,5787729.54,2104.751381,16402325,8143689290,2961513.866,2749.84,40.9236,233518335,10.58842257,392.2513811,526,29116.47,1974,0.3,94631,54668274,824.95,0.180578,15.6485,51.772
233.508,472326,619,983073,1.22E+11,140,376528.08,279802,7.12E+11,0.0124005,-3.0462,5079951.527,43806590165,17.52,6.3,5908586.52,2212.564275,16404075,9960201387,3729755.956,2670.47,41.7288,233798137,13.15306139,462.5642749,524,35124.86,1999,0.2995,107359,54775633,799.81,0.227396,15.7279,51.8174
231.358,472465,619,992570,1.22E+11,139,382311.92,267646,7.12E+11,0.0138028,-4.99792,5049801.352,44529804694,18.68,6.4,5915360.39,2179.355919,16405812.5,8687707619,3200752.917,2714.27,38.0257,234065783,11.8305453,441.855919,627,32111.29,1926,0.2994,22267,54797900,812.65,0.195126,15.6685,51.8366
241.096,472625,527,948869,1.22E+11,160,382431.12,263558,7.12E+11,0.0138665,-5.16796,5145067.927,44599059625,19.03,6.42,6375702.66,2345.595058,16407812.5,6773550594,2491961.692,2718.16,43.681,234329341,8.6152803,345.5950584,794,23417.71,1647,0.2997,-54373,54743527,814.63,0.151898,15.63,51.8001
236.749,472771,583,943995,1.22E+11,146,361772.65,220585,7.12E+11,0.0140793,-2.6915,5150122.021,42237422347,21.84,6.08,5457533.83,2120.303439,16409637.5,5397915887,2097141.304,2573.94,43.8221,234549926,8.85999528,295.3034391,832,22805.1,1511,0.3001,-68760,54674767,772.44,0.127817,15.6524,51.7519
235.572,472893,712,934705,1.23E+11,122,355815.68,185556,7.12E+11,0.0131634,-3.57052,5033877.854,41580634203,25.92,6,4543847.59,1793.378638,16411162.5,5165065341,2038562.621,2533.68,41.1084,234735482,10.07914346,268.3786385,909,25537.32,1521,0.3005,-55041,54619726,761.37,0.124234,15.6267,51.7417
234.362,473035,604,987189,1.23E+11,142,338503.43,261236,7.12E+11,0.010202,-3.01632,4983336.912,39602776894,17.05,5.71,5184835.25,2148.798232,16412937.5,8839930128,3663612.304,2412.9,37.9928,234996718,14.14326269,373.7982316,749,34126.28,1840,0.3005,7800,54627526,725.08,0.223238,15.7104,51.8509
232.66,473166,646,990012,1.23E+11,131,352743.18,261244,7.12E+11,0.01296,-2.69367,4953012.346,41312366506,17.78,5.94,5041241.69,2003.028313,16414575,7097560602,2820062.143,2516.81,39.9014,235257962,10.71853154,365.5283131,528,26976.51,1994,0.2999,101451,54728977,754.79,0.171825,15.771,51.8826
232.779,473323,549,969722,1.23E+11,157,357443.06,277315,7.12E+11,0.0139291,1.29649,5038931.948,41914703545,16.92,6.03,5987469.9,2345.084561,16416537.5,7011772108,2746268.255,2553.2,39.1094,235535277,9.54000722,382.5845614,980,24357.55,1766,0.3001,-17383,54711594,766.22,0.16731,15.8023,51.9323
223.262,473443,725,970559,1.23E+11,120,356198.86,232242,7.12E+11,0.0108216,0.63374,4942904.158,41808368313,20.43,6.01,4699139.22,1845.33975,16418037.5,8125533235,3190875.768,2546.49,40.9553,235767519,14.43204325,345.3397505,690,36751.05,1935,0.2999,34462,54746056,763.69,0.194373,15.78,51.9991
213.353,473597,561,956199,1.23E+11,154,347013.46,266611,7.12E+11,0.0100638,0.311679,4912579.592,40778976869,17.17,5.86,5662367.83,2279.995099,16419962.5,8759522088,3527087.613,2483.5,39.4671,236034130,13.75648704,354.9950992,717,34164.24,1731,0.2999,1360,54747416,744.8,0.214826,15.7988,52.0834
222.913,473761,526,876041,1.23E+11,164,337660.72,220431,7.09E+11,0.0112046,0.999962,5000015.423,39726161999,20.54,5.72,5567754.5,2301.599987,16422012.5,5431443401,2245251.666,2419.08,41.8204,236254561,9.79067266,251.5999867,882,23684.42,1344,0.3006,-115649,54631767,727.18,0.136737,15.7071,52.0902
241.569,473949,458,784257,1.24E+11,188,348352,197001,7.09E+11,0.0109138,7.02711,5329530.039,41032984834,23.95,5.93,6369285.85,2549.447964,16424362.5,4565103772,1827284.062,2498.3,43.8801,236451562,8.59329129,199.4479636,1202,21468.62,1048,0.3015,-147396,54484371,753.24,0.111267,15.5543,52.0654
248.132,474119,507,801748,1.24E+11,170,355834.73,250732,7.09E+11,0.0100227,8.4956,5467377.378,41960640994,18.87,6.06,6143340.23,2404.956147,16426487.5,7134416923,2792936.61,2554.45,50.864,236702294,11.09577707,279.9561474,645,28343.61,1475,0.3016,-17875,54466496,770.42,0.170043,15.576,52.1205
255.092,474272,560,911216,1.24E+11,153,360738.36,256896,7.09E+11,0.0128636,10.3571,5575266.881,42586848468,18.65,6.15,5721928.53,2207.304228,16428400,5940127585,2291477.194,2592.27,49.3648,236959190,8.40031439,294.8042279,628,21775.88,1679,0.3014,45743,54512239,781.31,0.139501,15.5778,52.0951
253.438,474421,581,912536,1.24E+11,149,363632.37,235183,7.09E+11,0.0090222,8.89119,5531619.846,42975651806,20.71,6.2,5458638.24,2086.922604,16430262.5,6505682116,2487223.822,2615.64,50.6296,237194373,10.06342169,224.4226037,738,26322.29,1578,0.3015,-9199,54503040,788.62,0.151394,15.6014,52.1176
263.951,474563,607,956272,1.24E+11,142,360720.89,229362,7.09E+11,0.0109951,11.6825,5639746.645,42678273717,21.12,6.16,5261541.29,2025.804613,16432037.5,5923822706,2280796.957,2597.26,49.6695,237423735,10.09238914,250.8046132,867,26212.56,1615,0.3016,-28442,54474598,783.33,0.138817,15.3535,52.1226
264.33,474711,566,937071,1.24E+11,148,347268,243701,7.09E+11,0.00980466,8.96317,5606229.371,41132541363,19.07,5.93,5229406.55,2089.330639,16433887.5,6108975283,2440749.081,2502.91,48.0828,237667436,9.72301167,239.330639,669,24335.82,1647,0.3014,55846,54530444,754.38,0.148534,14.9197,52.0948
263.67,474876,522,846948,1.24E+11,165,354254.94,217942,7.09E+11,0.00667079,8.95396,5611261.893,42007329729,21.97,6.06,5743954.53,2247.401823,16435950,7083787336,2771629.98,2555.82,48.077,237885378,12.46774058,184.9018228,866,31865.3,1321,0.3017,-50712,54479732,771.09,0.168643,15.0052,52.1196
245.716,475014,628,752002,1.24E+11,138,349021.53,185752,7.09E+11,0.00696506,6.47131,5359635.799,41421297233,25.75,5.98,4737577.05,1880.065498,16437675,5609748148,2226178.875,2519.9,45.3845,238071130,11.48665725,155.0654975,651,28945.23,1346,0.3017,-1813,54477919,760.25,0.135441,15.0117,52.1357
257.274,475211,437,750511,1.25E+11,197,325959.83,254534,7.09E+11,0.00627359,10.2778,5495513.89,38730333528,17.12,5.58,6289978.17,2669.951341,16440137.5,7789662042,3306532.72,2355.84,43.2785,238325664,13.92066381,207.4513406,877,32794.86,1292,0.3015,52182,54530101,710.29,0.201138,15.0879,52.2373
264.536,475384,492,895202,1.25E+11,173,318954.28,269230,7.09E+11,0.00728613,12.9851,5596164.328,37945046671,15.79,5.47,5477940.2,2373.694173,16442300,6688768708,2898368.862,2307.77,48.6529,238594894,10.64557244,211.1941731,710,24567.53,1556,0.3014,16677,54546778,695.56,0.176288,15.1368,52.2711
277.818,475561,484,881616,1.25E+11,177,329561.59,255769,7.09E+11,0.00836913,13.855,5737074.94,39256011350,17.26,5.66,5811521.07,2434.471246,16444512.5,6330899124,2652040.954,2387.18,54.5249,238850663,10.05057028,221.9712465,814,23992.52,1445,0.3019,-71805,54474973,720.69,0.161286,15.1656,52.2844
281.267,475718,546,849274,1.25E+11,157,322069.11,244062,7.09E+11,0.00840622,17.5941,5812562.768,38404492702,17.76,5.54,5072261.54,2172.163118,16446475,5823631963,2493932.63,2335.12,59.1606,239094725,9.6578177,209.6631176,655,22552.16,1555,0.3018,19108,54494081,704.74,0.151652,15.1831,52.2898
288.364,475857,622,907047,1.25E+11,139,304177.52,231468,8.05E+11,0.00825328,19.3243,5861899.508,36307619790,17.78,5.23,4311829.12,1953.360811,16448212.5,5772849828,2615237.828,2207.39,57.5487,239326193,11.64281475,215.8608111,731,25700.23,1665,0.3016,39556,54533637,665.75,0.159011,15.2433,52.3142
278.383,475984,667,965660,1.25E+11,127,277911.36,216403,8.05E+11,0.0197062,15.1421,5757123.666,33204908288,17.48,4.79,3963629.57,1963.592645,16449800,3851664351,1908124.777,2018.56,55.7446,239542596,8.68833759,376.0926452,631,17537.93,1704,0.3018,-19610,54514027,609.2,0.11602,15.2413,52.2249
296.711,476147,525,845142,1.25E+11,163,262810.52,205572,8.05E+11,0.00815958,12.4659,5993905.045,31435183985,17.49,4.54,4216565.61,2206.770995,16451837.5,3963518054,2074336.673,1910.74,62.6422,239748168,9.0953295,169.2709949,976,17378.81,1261,0.3023,-97359,54416668,577.62,0.126096,15.2148,52.2234
285.102,476295,578,947857,1.26E+11,148,300429.15,232289,8.05E+11,0.00733926,6.96295,5848067.996,35975000498,17.54,5.2,4481307.27,2049.590783,16453687.5,5945577490,2719295.974,2186.44,60.9808,239980457,11.55628913,199.590783,746,25267.13,1570,0.3026,-39358,54377310,661.62,0.165282,15.2299,52.2601
295.75,476460,526,959489,1.26E+11,165,318997.34,260297,8.05E+11,0.008553,6.18573,5920137.728,38246618708,16.49,5.53,5310993.5,2285.074713,16455750,6047777032,2602078.57,2324.21,61.8487,240240754,9.76843002,222.5747129,802,22703.88,1578,0.3028,-26927,54350383,703.77,0.158139,15.2495,52.2755
284.897,476609,579,936401,1.26E+11,149,310712.13,253751,8.05E+11,0.00801016,6.30999,5880664.425,37294595686,16.52,5.39,4674915.49,2062.978462,16457612.5,5671145480,2502601.597,2266.1,59.0011,240494505,9.61016367,200.4784623,603,21777.59,1703,0.3028,-6207,54344176,686.18,0.152076,15.265,52.267
296.889,476771,535,932131,1.26E+11,162,377647.31,230917,8.05E+11,0.00961073,6.67349,6016114.579,45383170901,22.26,6.57,6225243.44,2257.780766,16459637.5,6677649777,2421860.185,2757.24,58.2328,240725422,9.98671241,232.7807661,966,27535.76,1425,0.3032,-63692,54280484,836,0.147153,15.2745,52.2599
304.949,476925,561,976520,1.26E+11,154,363411.66,269822,8.05E+11,0.0108871,8.8399,6101814.217,43724543850,18.13,6.33,5767997.22,2171.554883,16461562.5,6014640203,2264411.859,2656.16,61.2713,240995244,8.27691312,246.5548831,641,21984.81,1752,0.3032,12018,54292502,805.35,0.137573,15.3038,52.2553
328.646,477085,541,915984,1.26E+11,160,385945.14,215060,8.05E+11,0.0096255,12.1023,6290353.421,46489643152,24.62,6.74,6119590.46,2167.154944,16463562.5,4903278684,1736417.611,2823.79,65.1245,241210304,7.54214596,167.154944,969,21297.44,1344,0.3039,-109699,54182803,858.15,0.10548,15.3126,52.2075
343.576,477257,500,689370,1.26E+11,172,376553.25,183292,8.05E+11,0.00774965,18.3247,6341773.203,45400909076,28.58,6.59,6275692.55,2276.028197,16465712.5,4483695618,1626118.166,2757.3,68.7682,241393596,8.34597363,126.0281971,748,23012.35,1066,0.3042,-58622,54124181,838.77,0.0987655,15.2883,52.1879
